episode,total_reward,step
547,-32.8472473686561,394978
548,83.32591629121453,395978
549,149.58743317956396,396978
550,45.87796484331193,397978
551,169.6770257947028,398978
552,98.99188652887824,399978
553,142.9771586342249,400978
554,126.4076724165352,401978
555,148.61006608283788,402978
556,148.61176800071553,403978
557,147.58129567318247,404978
558,141.96805960756683,405978
559,2.5983070954680443,406095
560,16.967896811198443,406230
561,22.490356838330623,406325
562,21.565584115684032,406448
563,-24.33656347636133,406559
564,122.26330763583974,407559
565,150.4081223004032,408559
566,184.59452630096348,409091
567,12.864899104926735,410091
568,151.47010017142748,411091
569,107.23299134720584,412091
570,132.81060815113597,413091
571,117.06294329658704,414091
572,214.53295732068364,414408
573,112.90143235432332,415408
574,84.50069248548243,416408
575,128.79689736838918,417408
576,93.884418952759,418408
577,60.00784321408719,419408
578,132.62300038223475,420408
579,83.65521282807458,421408
580,80.27089326246642,422408
581,40.08086808538064,423408
582,177.1884604751167,424408
583,135.2570848541218,425408
584,164.80961135228426,426408
585,178.35878999216584,427408
586,-14.786224721348844,428408
587,94.61101651290664,429408
588,35.19216628407594,430408
589,120.26408632757376,431408
590,195.1419126362307,432237
591,57.47333896939381,433237
592,114.48712605022592,434237
593,174.2726445862645,435237
594,192.1607589931081,436237
595,89.63009044326463,437237
596,88.90779376699356,438237
597,98.831628947868,439237
598,103.72629196439811,440237
599,225.7040860592679,440741
600,174.16845392234973,441741
601,147.3510476173542,442741
602,159.45757970231352,443741
603,123.88115956343243,444741
604,136.13887526132748,445741
605,58.538216686210944,446741
606,125.7515207720062,447741
607,143.3737706679567,448741
608,-37.361891798558645,449741
609,160.34536774313165,450741
610,46.90416634036228,451741
611,105.31612444936763,452741
612,155.6089967531734,453741
613,158.53243357227075,454741
614,152.16040266675918,455741
615,167.41760450982838,456741
616,125.34870666751522,457741
617,99.72211059864276,458741
618,157.94514856603928,459741
619,193.0026441954908,460741
620,154.3514678244101,461741
621,129.27128615780384,462741
622,144.01919999925303,463741
623,42.98466437170282,463956
624,48.95091722987127,464956
625,151.84141827124404,465956
626,174.8772183621477,466956
627,162.89627835183637,467956
628,168.71492348812808,468956
629,129.226603487361,469956
630,162.39630072837463,470956
631,161.5040199987125,471956
632,163.65279355359235,472956
633,177.40382478566607,473956
634,156.35547785991366,474956
635,146.9049707823433,475956
636,129.02274860884063,476956
637,99.63406359305372,477956
638,163.99075180773798,478956
639,121.7397249716014,479956
640,123.29101326882665,480956
641,169.12818721896474,481956
642,124.76522411458429,482956
643,30.41664550825953,483106
644,179.81065694248537,484106
645,166.59255152655533,485106
646,121.04507282719716,486106
647,144.91979899894795,487106
648,129.08625847856456,488106
649,164.73418685075012,489106
650,121.55973403761163,490106
651,160.44082810130203,491106
652,18.386176750063896,491205
653,140.8399512320757,492205
654,151.04445987957297,493205
655,129.2594806181296,494205
656,125.58704044371552,495205
657,149.365274112085,496205
658,152.58184948157714,497205
659,168.63869814832287,498205
660,159.39341187534956,499205
661,142.82679440202628,500205
662,170.24391700506385,501205
663,105.74505836098616,502205
664,173.603975818216,503205
665,133.21759442682378,504205
666,-19.582342153880745,505205
667,169.7422790703713,506205
668,154.10463886428624,507205
669,143.38379907592753,508205
670,153.31463223281753,509205
671,-24.13387183099985,509284
672,146.29982816683332,510284
673,116.7997053340041,511284
674,124.92283720494017,512284
675,111.32511186398916,513284
676,121.08671053135186,514284
677,114.23822905425914,515284
678,171.20139744177868,516284
679,143.94662468566094,517284
